time|deviceName|process|description|processName|timeWindow|numberOfOccurrence|processId
17:35:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:613||||
17:35:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Mux ID not found in mapping dictionary||||
17:35:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Can't handle disconnect with invalid ecid||||
17:35:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55059+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
17:35:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55059+AF0-| Service exited with abnormal code: 78||||
17:35:49|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:614||||
17:35:49|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:614||||
17:35:49|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Mux ID not found in mapping dictionary||||
17:35:49|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Can't handle disconnect with invalid ecid||||
17:37:28|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:615||||
17:37:28|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:615||||
17:37:28|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Mux ID not found in mapping dictionary||||
17:37:28|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Can't handle disconnect with invalid ecid||||
17:37:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55061+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
17:37:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55061+AF0-| Service exited with abnormal code: 78||||
17:38:25|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:616||||
17:38:25|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:616||||
17:38:25|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Mux ID not found in mapping dictionary||||
17:38:25|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Can't handle disconnect with invalid ecid||||
17:39:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55062+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
17:39:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55062+AF0-| Service exited with abnormal code: 78||||
17:40:27|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
17:41:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:617||||
17:41:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:617||||
17:41:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Mux ID not found in mapping dictionary||||
17:41:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:9467 +AC0- Can't handle disconnect with invalid ecid||||
17:42:19|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.55072| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
17:42:29|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:618||||
17:42:29|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:618||||
17:42:29|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:42:29|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:42:53|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:619||||
17:42:53|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:619||||
17:42:53|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:42:53|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:43:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55077+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
17:43:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55077+AF0-| Service exited with abnormal code: 78||||
17:44:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:620||||
17:44:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:620||||
17:44:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:44:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:46:54|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:621||||
17:46:54|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:621||||
17:46:54|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:46:54|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:47:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55079+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
17:47:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55079+AF0-| Service exited with abnormal code: 78||||
17:48:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:622||||
17:48:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:622||||
17:48:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:48:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:48:38|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:623||||
17:48:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:623||||
17:48:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:48:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:49:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55099+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
17:49:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55099+AF0-| Service exited with abnormal code: 78||||
17:49:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:624||||
17:49:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:624||||
17:49:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:49:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:50:24|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:625||||
17:50:24|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:625||||
17:50:24|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:50:24|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:50:27|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
17:50:36|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:626||||
17:50:36|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:626||||
17:50:36|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:50:36|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:51:11|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:627||||
17:51:11|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:627||||
17:51:11|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:51:11|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:51:50|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:628||||
17:51:50|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:628||||
17:51:50|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:51:50|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:53:18|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:629||||
17:53:18|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:629||||
17:53:18|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:53:18|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:53:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55108+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
17:53:37|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55108+AF0-| Service exited with abnormal code: 78||||
17:53:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:630||||
17:53:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:630||||
17:53:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:53:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:55:27|BBAOMACBOOKAIR2|(com.adobe.ARMDCHelper.cc24aef4a1b90ed56a725c38014c95072f92651fb65e1bf9c8e43c37a23d420d+AFs-55123+AF0-| Service exited with abnormal code: 111||||
17:55:59|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55128+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
17:55:59|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-55128+AF0-| Service exited with abnormal code: 78||||
17:56:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:631||||
17:56:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:631||||
17:56:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Mux ID not found in mapping dictionary||||
17:56:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8827 +AC0- Can't handle disconnect with invalid ecid||||
17:56:17|BBAOMACBOOKAIR2|VTDecoderXPCService+AFs-960+AF0-| DEPRECATED USE in libdispatch client: Changing the target of a source after it has been activated+ADs- set a breakpoint on +AF8-dispatch+AF8-bug+AF8-deprecated to debug||||
17:56:17|BBAOMACBOOKAIR2|VTDecoderXPCService+AFs-960+AF0-| DEPRECATED USE in libdispatch client: Changing target queue hierarchy after xpc connection was activated+ADs- set a breakpoint on +AF8-dispatch+AF8-bug+AF8-deprecated to debug||||
17:56:31|BBAOMACBOOKAIR2|timed+AFs-158+AF0-| settimeofday(+AHs-0x5ebbc44f,0xc4155+AH0-) +AD0APQ- 0||||
17:56:34|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.user.914945058|+ACI- Service +ACIAIg-com.apple.xpc.launchd.unmanaged.loginwindow.594+ACIAIg- tried to register for endpoint +ACIAIg-com.apple.tsm.uiserver+ACIAIg- already registered by owner: com.apple.TextInputMenuAgent+ACI-||||
17:56:48|BBAOMACBOOKAIR2|xpcproxy+AFs-55145+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:57:54|BBAOMACBOOKAIR2|xpcproxy+AFs-55164+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:57:54|BBAOMACBOOKAIR2|xpcproxy+AFs-55165+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:57:54|BBAOMACBOOKAIR2|xpcproxy+AFs-55166+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:57:54|BBAOMACBOOKAIR2|xpcproxy+AFs-55168+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:57:54|BBAOMACBOOKAIR2|xpcproxy+AFs-55169+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:57:57|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.55172| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
17:58:13|BBAOMACBOOKAIR2|xpcproxy+AFs-55178+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:58:31|BBAOMACBOOKAIR2|xpcproxy+AFs-55180+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:58:31|BBAOMACBOOKAIR2|xpcproxy+AFs-55179+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:58:31|BBAOMACBOOKAIR2|xpcproxy+AFs-55181+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:58:31|BBAOMACBOOKAIR2|xpcproxy+AFs-55182+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:58:31|BBAOMACBOOKAIR2|xpcproxy+AFs-55183+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
17:58:34|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.55188| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
18:13:32|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
18:13:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55218+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:13:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55220+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:13:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55222+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:13:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55221+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:13:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55223+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:13:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.55227| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
18:28:33|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
18:28:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55228+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:28:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55229+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:28:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55230+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:28:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55231+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:28:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55232+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:28:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.55233| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
18:35:33|BBAOMACBOOKAIR2|xpcproxy+AFs-55235+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:35:33|BBAOMACBOOKAIR2|xpcproxy+AFs-55236+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:35:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55237+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:35:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55238+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:35:34|BBAOMACBOOKAIR2|xpcproxy+AFs-55239+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:35:34|BBAOMACBOOKAIR2|(com.apple.sandboxd+AFs-9659+AF0-| Service exited due to SIGALRM  sent by kernel+AF8-task+AFs-0+AF0-||||
18:35:36|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.55241| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
18:50:35|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
18:50:36|BBAOMACBOOKAIR2|xpcproxy+AFs-55249+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:50:36|BBAOMACBOOKAIR2|xpcproxy+AFs-55250+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:50:36|BBAOMACBOOKAIR2|xpcproxy+AFs-55251+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:50:36|BBAOMACBOOKAIR2|xpcproxy+AFs-55252+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:50:36|BBAOMACBOOKAIR2|xpcproxy+AFs-55253+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:50:37|BBAOMACBOOKAIR2|xpcproxy+AFs-55259+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
18:50:38|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.55261| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
18:50:53|BBAOMACBOOKAIR2|timed+AFs-158+AF0-| settimeofday(+AHs-0x5ebbd10c,0xf3d95+AH0-) +AD0APQ- 0||||
20:51:20|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
20:51:27|BBAOMACBOOKAIR2|xpcproxy+AFs-55316+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
20:51:27|BBAOMACBOOKAIR2|xpcproxy+AFs-55317+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
20:51:27|BBAOMACBOOKAIR2|xpcproxy+AFs-55318+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
20:51:27|BBAOMACBOOKAIR2|xpcproxy+AFs-55319+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
20:51:27|BBAOMACBOOKAIR2|xpcproxy+AFs-55320+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
20:51:29|BBAOMACBOOKAIR2|timed+AFs-158+AF0-| settimeofday(+AHs-0x5ebbed51,0xe480e+AH0-) +AD0APQ- 0||||
20:51:30|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.activateSettings.55321| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/Resources/activateSettings, error +AD0- 2: No such file or directory||||
21:33:11|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
21:33:12|BBAOMACBOOKAIR2|xpcproxy+AFs-55326+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
21:33:12|BBAOMACBOOKAIR2|xpcproxy+AFs-55325+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
21:33:12|BBAOMACBOOKAIR2|xpcproxy+AFs-55327+AF0-| libcoreservices: +AF8-dirhelper+AF8-userdir: 557: bootstrap+AF8-look+AF8-up returned (ipc/send) invalid destination port||||
